item_id,title,owner,type,url,matched_terms,licenseInfo
d33a1386d15d4fce82462e3db8686549,Mapping the Thanksgiving Harvest,StoryMaps,StoryMap,https://www.arcgis.com/home/item.html?id=d33a1386d15d4fce82462e3db8686549,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
090bfcd4e9164ff5899d809b31d0d596,An Introduction to Sea Ice,StoryMaps,StoryMap,https://www.arcgis.com/home/item.html?id=090bfcd4e9164ff5899d809b31d0d596,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
523abb85c01b4f319d37e40234838606,A Library of America: Search all the Novels,StoryMaps,Web Mapping Application,https://www.arcgis.com/home/item.html?id=523abb85c01b4f319d37e40234838606,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'><img alt='Esri logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; border:0px none;' /><span>This work is licensed under <font color='#444444'>the Esri</font> Master License Agreement.    </span></font></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><span></span></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'>                               <a href='https://links.esri.com/tou_summary' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Summary</a>  |  <a href='https://links.esri.com/agol_tou' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a> <br /></font></p>"
e927741a6a1c4157a1e3a91a2645f3f8,Enclaves & Exclaves,StoryMaps,StoryMap,https://www.arcgis.com/home/item.html?id=e927741a6a1c4157a1e3a91a2645f3f8,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; margin:0px 0px 1rem; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><img style='border:0px solid currentcolor; box-sizing:border-box; display:inline; height:auto; max-width:100%;' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' width='113' height='39' /> This work is licensed under the Esri Master License Agreement.</p><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/viewsummary' rel='nofollow ugc noopener noreferrer'><strong>View Summary</strong></a> | <a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/viewtermsofuse' rel='nofollow ugc noopener noreferrer'><strong>View Terms of Use</strong></a></div>"
723b8b6696d141ad852cb6f36152d8f2,Giraffes Map for Workshops,StoryMaps,Web Map,https://www.arcgis.com/home/item.html?id=723b8b6696d141ad852cb6f36152d8f2,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'><img alt='Esri logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; border:0px none;' /><span>This work is licensed under <font color='#444444'>the Esri</font> Master License Agreement.    </span></font></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><span><font size='3'></font></span></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'>                               <a href='https://downloads2.esri.com/ArcGISOnline/docs/tou_summary.pdf' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Summary</a>  |  <a href='https://www.esri.com/en-us/legal/terms/full-master-agreement' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a> </font></p>"
e21ffa7c01554e1a8ff8887a79901028,World_Countries_With_Continents_And_UN_Member_Status,StoryMaps,Service Definition,https://www.arcgis.com/home/item.html?id=e21ffa7c01554e1a8ff8887a79901028,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo",<div><img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /> This work is licensed under the Esri Master License Agreement.<br /><div><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <b><a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a></b></div></div>
182e0e0ce32e4893a75e22dec60e2f33,World_Countries_With_Continents_And_UN_Member_Status,StoryMaps,Feature Service,https://www.arcgis.com/home/item.html?id=182e0e0ce32e4893a75e22dec60e2f33,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo",<div><img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /> This work is licensed under the Esri Master License Agreement.<br /><div><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <b><a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a></b></div></div>
a3c4a837939f412595bfe55d0845d267,World_Administrative_Divisions_Dissolved_on_ISO_Code,StoryMaps,Service Definition,https://www.arcgis.com/home/item.html?id=a3c4a837939f412595bfe55d0845d267,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo",<div style='text-align:Left;'><div><div><div><img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /> This work is licensed under the Esri Master License Agreement.<br /><div><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <b><a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a></b></div></div><p></p></div></div></div>
65732f88c1094b569e3e0d1e7c372249,World_Administrative_Divisions_Dissolved_on_ISO_Code,StoryMaps,Feature Service,https://www.arcgis.com/home/item.html?id=65732f88c1094b569e3e0d1e7c372249,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo",<div style='text-align:Left;'><div><div><div><img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' /> This work is licensed under the Esri Master License Agreement.<br /><div><a href='https://goto.arcgis.com/termsofuse/viewsummary' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <b><a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a></b></div></div><p></p></div></div></div>
e726157bc1504cfc84321bf7ee92c2a5,Change from Above,StoryMaps,StoryMap,https://www.arcgis.com/home/item.html?id=e726157bc1504cfc84321bf7ee92c2a5,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'><img alt='Esri logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; border:0px none;' />This work is licensed under <font color='#444444'>the Esri</font> Master License Agreement.    </font></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'></font></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'>                               <a href='https://links.esri.com/tou_summary' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Summary</a>  |  <a href='https://links.esri.com/agol_tou' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a> </font></p>"
a22379c2512149d8a1b69e41d33da2c1,Change from Above,StoryMaps,StoryMap,https://www.arcgis.com/home/item.html?id=a22379c2512149d8a1b69e41d33da2c1,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'><img alt='Esri logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; border:0px none;' />This work is licensed under <font color='#444444'>the Esri</font> Master License Agreement.    </font></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'></font></p><p style='margin-top:0px; margin-bottom:1.55rem; padding:0px; font-size:12px; font-family:Verdana, Helvetica, sans-serif;'><font size='3'>                               <a href='https://links.esri.com/tou_summary' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Summary</a>  |  <a href='https://links.esri.com/agol_tou' style='color:rgb(33, 117, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'>View Terms of Use</a> </font></p>"
6ab864cb1a41489f97ae73e5cd547dbe,Planning and outlining your story,StoryMaps,StoryMap,https://www.arcgis.com/home/item.html?id=6ab864cb1a41489f97ae73e5cd547dbe,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
6c35c80af3c84675a700d739111bc04c,Global Land Cover 1992-2020 (Proxied for public use),StoryMaps,Image Service,https://www.arcgis.com/home/item.html?id=6c35c80af3c84675a700d739111bc04c,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<p><img style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); display:inline; font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; height:auto; letter-spacing:normal; max-width:100%; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' width='113' height='43' /><span style='background-color:rgb(255,255,255); color:rgb(74,74,74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><span style='display:inline !important; float:none; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'>This work is licensed under the Esri Master License Agreement.</span></span><br />&nbsp;</p><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/viewsummary' rel='nofollow ugc noopener noreferrer'><strong>View Summary</strong></a> | <a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/viewtermsofuse' rel='nofollow ugc noopener noreferrer'><strong>View Terms of Use</strong></a></div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><br />&nbsp;</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><span style='color:#b22222;'><font style='border:0px solid currentcolor; box-sizing:border-box; font-family:inherit; line-height:1.5;'>Important Note:</font></span> This item requires an ArcGIS Online organizational subscription or an ArcGIS Developer account and does not consume credits. To access this item, you'll need to do one of the following:</div><div style='background-color:rgb(255, 255, 255); border:0px solid currentcolor; box-sizing:border-box; color:rgb(74, 74, 74); font-family:&quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px; font-style:normal; font-variant-caps:normal; font-variant-ligatures:normal; font-weight:400; letter-spacing:normal; line-height:1.5; text-align:start; text-decoration-color:initial; text-decoration-style:initial; text-indent:0px; text-transform:none; word-spacing:0px;'><ul><li>Sign in with an account that is a member of an organizational subscription</li><li>Sign in with a developer account</li><li><a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/termsofuse/registeranapplication' rel='nofollow ugc noopener noreferrer'>Register an application</a> and use your application's credentials.</li></ul><p>If you don't have an account, you can sign up for a <a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/features/trial' rel='nofollow ugc noopener noreferrer'>free trial of ArcGIS</a> or a <a style='border:0px solid currentcolor; box-sizing:border-box; color:rgb(0, 97, 155); font-family:inherit; line-height:1.5; text-decoration:none;' target='_blank' href='https://goto.arcgis.com/developers/signup' rel='nofollow ugc noopener noreferrer'>free ArcGIS Developer account</a>.</p></div>"
cf5099af7f254bcaada77ad740cd40d0,"Geography, class, and fate: The Titanic's Passengers",StoryMaps,Web Mapping Application,https://www.arcgis.com/home/item.html?id=cf5099af7f254bcaada77ad740cd40d0,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
8e7e85f7a4c2467cb1000477a3c5337e,A walk on the High Line,StoryMaps,Web Mapping Application,https://www.arcgis.com/home/item.html?id=8e7e85f7a4c2467cb1000477a3c5337e,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
59dc4ce232f343e18234775de0261509,Beating the Odds: A Year in the Life of a Piping Plover,StoryMaps,Web Mapping Application,https://www.arcgis.com/home/item.html?id=59dc4ce232f343e18234775de0261509,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
bf071b4bd72147108ddad032a7fdc092,Twister Dashboard: Exploring Three Decades of Violent Storms,StoryMaps,Web Mapping Application,https://www.arcgis.com/home/item.html?id=bf071b4bd72147108ddad032a7fdc092,"https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png, esrilogo","<img src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> This work is licensed under the Esri Master License Agreement.</span><br /><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><a href='https://goto.arcgis.com/termsofuse/viewsummary' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Summary</b></a> | <a href='https://goto.arcgis.com/termsofuse/viewtermsofuse' style='color:rgb(0, 97, 155); text-decoration-line:none;' target='_blank' rel='nofollow ugc noopener noreferrer'><b>View Terms of Use</b></a></div>"
bc2428f2bf754906bd90e3c1f1f91986,The Lands We Share: America's Protected Areas,StoryMaps,Web Mapping Application,https://www.arcgis.com/home/item.html?id=bc2428f2bf754906bd90e3c1f1f91986,esrilogo,"<div style='font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px;'><div style='overflow: auto; word-wrap: break-word; max-width: 100%; display: inherit;'><p style='margin: 0in 0in 10pt; font-size: medium; padding: 0px; font-family: Verdana, Helvetica, sans-serif; background-color: rgb(255, 255, 255);'><div style='margin-bottom: 0.775rem; display: inherit; color: rgb(76, 76, 76); font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'></div></p><div style='color: rgb(76, 76, 76); font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'><div style='overflow: auto; word-wrap: break-word; max-width: 100%; display: inherit;'><img src='http://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width: 100%; height: auto; border: 0px none; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);' /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'>This work is licensed under the Web Services and API Terms of Use.   </span><br /><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'>                           </span><a href='http://links.esri.com/e800-summary' style='color: rgb(33, 117, 155); text-decoration: none; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); outline: none !important;' target='_blank'><b>View Summary</b></a><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'>  |  </span><a href='http://links.esri.com/agol_tou' style='color: rgb(33, 117, 155); text-decoration: none; font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255); outline: none !important;' target='_blank'><b>View Terms of Use</b></a><span style='font-family: Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 18px; background-color: rgb(255, 255, 255);'> </span></div></div></div></div>"
